Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
3750,6,0,0,36,44.1,0.9,56.63
3800,6,0,0,35.9,43.3,0.88,47.7
3850,6,0,0,32.2,43.1,0.77,62.11
3900,6,0,0,38.4,42.1,0.59,61.11
3950,6,0,0,37.4,43.4,0.51,53.37
4000,6,0,0,38,42.1,0.6,55.27
4050,6,0,0,36,41.8,0.62,51.12
4100,6,0,0,34.7,41.6,0.48,54.41
4150,6,0,0,41.9,42.1,0.32,1.58
4200,6,0,0,42.5,42.5,0.2,0.47
4250,6,0,0,41.8,41.8,0.16,0.43
4300,6,0,0,43,43,0.21,0.56
4350,6,0,0,43.3,43.3,0.34,1.47
4400,6,0,0,43,43,0.09,0.2
4450,6,0,0,41,41,0.001,0.09
4500,6,0,0,41,41,0.131,0.32
4550,6,0,0,40.2,40.2,0.001,0.12
4600,6,0,0,41.1,41.1,0.011,0.02
4650,6,0,0,41.8,41.8,0.001,0.1
4700,6,0,0,40.9,40.9,0.101,0.43
4750,6,0,0,40.1,40.1,0.141,0.42
4800,6,0,0,39.9,39.9,0.101,0.28
4850,6,0,0,39.7,39.7,0.081,0.28
4900,6,0,0,38.8,38.8,0.121,0.29
4950,6,0,0,39,39,0.101,0.4
5000,6,0,0,38,38,0.201,0.73
0,7,0,0,50,50,0.7,8
50,7,0,0,32.9,49.6,0.75,59.37
100,7,0,0,32.1,49,0.53,62.78
150,7,0,0,35.7,48.8,0.6,60.67
200,7,0,0,39.7,48.5,0.4,31.86
250,7,0,0,44.1,49,0.41,36.31
300,7,0,0,44.1,49.1,0.33,32.5
350,7,0,0,49.8,49.8,0.45,3.36
400,7,0,0,49.6,49.6,0.24,0.69
450,7,0,0,43.8,49.9,0.36,53.51
500,7,0,0,40.4,49,0.5,45.1
550,7,0,0,38.2,49.6,0.6,39.54
600,7,0,0,40.6,49.2,0.6,57.64
650,7,0,0,38.3,48,0.57,60.69
700,7,0,0,36.7,48.2,0.69,60.32
750,7,0,0,33.6,47.6,0.7,40.29
800,7,0,0,34.5,50.1,0.68,59.78
850,7,0,0,32.8,49.9,0.76,64
900,7,0,0,39.1,49.9,0.9,64
950,7,0,0,34.5,52.1,0.9,62.72
1000,7,0,0,44.2,52,1,61.42
1050,7,0,0,31.9,51.5,1,63.47
1100,7,0,0,33.3,53.6,0.99,64
1150,7,0,0,33.3,54.1,1,62.17
1200,7,0,0,39,54.3,0.99,63.14
1250,7,0,0,36.3,54.7,0.81,59.62
1300,7,0,0,34.8,55,0.8,58.77
1350,7,0,0,34.3,55,0.66,47.17
1400,7,0,0,34.8,55.1,0.56,60.66
1450,7,0,0,38,55.7,0.6,48.08
1500,7,0,0,41.7,54.7,0.51,46.41
1550,7,0,0,44.9,54.9,0.4,43.82
1600,7,0,0,54.1,55,0.34,1.31
1650,7,0,0,54.1,55.2,0.3,1.11
1700,7,0,0,55,55.5,0.3,1.89
1750,7,0,0,54.7,57.1,0.21,0.58
1800,7,0,0,55.9,56,0.2,0.73
1850,7,0,0,55.9,56,0.11,0.36
1900,7,0,0,56,56.3,0.001,0.2
1950,7,0,0,56.9,56.9,0.031,0.3
2000,7,0,0,58,58.4,0.091,0.49
2050,7,0,0,58.6,59.3,0.171,0.47
2100,7,0,0,59.3,60,0.101,0.44
2150,7,0,0,60.2,61.2,0.211,0.6
2200,7,0,0,57.3,58,0.201,0.72
2250,7,0,0,57.5,57.9,0.271,0.84
2300,7,0,0,60.4,61.1,0.251,1.92
2350,7,0,0,60.3,61.8,0.131,0.66
2400,7,0,0,61.6,63.3,0.171,0.57
2450,7,0,0,62.8,63,0.231,1.48
2500,7,0,0,65.5,65.9,0.171,0.73
2550,7,0,0,63.9,65,0.221,0.77
2600,7,0,0,65.1,66,0.191,0.67
2650,7,0,0,38.7,66.1,0.501,51.96
2700,7,0,0,38.1,67.2,0.641,60.14
2750,7,0,0,42.5,66,0.711,54.81
2800,7,0,0,37.4,67,0.801,61.03
2850,7,0,0,35.8,68.7,0.99,61.24
2900,7,0,0,33.9,68,0.81,39.56
2950,7,0,0,36.9,67.9,0.8,60.28
3000,7,0,0,36,69,0.69,58.39
3050,7,0,0,36.9,67.8,0.61,56.16
3100,7,0,0,51.3,68.6,0.37,43.03
3150,7,0,0,44.4,69,0.42,47.37
3200,7,0,0,36.4,66.2,0.39,51.19
3250,7,0,0,43.8,66.5,0.49,42.4
3300,7,0,0,43.1,65.1,0.44,50.41
3350,7,0,0,41.3,64.2,0.5,51.89
3400,7,0,0,48.5,63,0.52,35.18
3450,7,0,0,58.1,64,0.3,14.1
3500,7,0,0,55,64.4,0.39,39.21
3550,7,0,0,39.5,63.5,0.49,51.36
3600,7,0,0,34.4,63.8,0.68,58.52
3650,7,0,0,32.4,63,0.67,61.9
3700,7,0,0,39.3,63,0.62,58.18
3750,7,0,0,45.1,64,0.61,56.77
3800,7,0,0,44.1,63.9,0.62,43.77
3850,7,0,0,41.9,65.3,0.63,60.2
3900,7,0,0,41.4,65.5,0.69,54.19
3950,7,0,0,34.9,65.6,0.73,62.1
4000,7,0,0,37.9,64.2,0.5,55.41
4050,7,0,0,59.2,62.8,0.31,10.8
4100,7,0,0,47.8,62.7,0.4,29.93
4150,7,0,0,38.5,63,0.56,54.06
4200,7,0,0,47.3,63,0.41,24.26
4250,7,0,0,63.9,64.2,0.22,0.7
4300,7,0,0,64.4,65,0.23,0.83
4350,7,0,0,63.3,64,0.2,0.57
4400,7,0,0,63.1,63.8,0.12,0.48
4450,7,0,0,64.7,65.9,0.24,0.79
4500,7,0,0,43,66.1,0.49,34.63
4550,7,0,0,43.5,66,0.41,46.69
4600,7,0,0,46.7,65.8,0.4,34.54
4650,7,0,0,48.8,65.6,0.4,41.07
4700,7,0,0,53.3,66.2,0.38,15.64
4750,7,0,0,45.9,68,0.49,37.18
4800,7,0,0,50.5,67.9,0.53,39.41
4850,7,0,0,37.4,67,0.5,37.81
4900,7,0,0,56.7,65.7,0.34,18.83
4950,7,0,0,64.5,65,0.21,0.67
5000,7,0,0,64.9,66.7,0.17,0.6
0,8,0,0,49.9,49.9,0.7,8
50,8,0,0,43.7,49.8,0.6,54.7
100,8,0,0,33.7,51.5,0.51,58.16
150,8,0,0,38.1,51.4,0.51,55.49
200,8,0,0,51.3,52.6,0.3,15.31
250,8,0,0,52.2,52.5,0.27,1.08
300,8,0,0,39.7,52.2,0.39,32.72
350,8,0,0,37.6,52.2,0.58,60.86
400,8,0,0,40.9,53.6,0.6,45.09
450,8,0,0,43.4,53.2,0.67,56.83
500,8,0,0,31.8,53.6,0.7,64
550,8,0,0,33.9,54.9,0.79,40.2
600,8,0,0,38.6,55.7,0.85,60.73
650,8,0,0,34.2,51.9,0.7,62.28
700,8,0,0,33.9,50.9,0.77,60.87
750,8,0,0,34.2,53.1,0.92,63.8
800,8,0,0,37.2,52.7,0.74,50.29
850,8,0,0,38.7,51.4,0.7,58.94
900,8,0,0,37.6,52,0.7,48.91
950,8,0,0,36.9,51.9,0.6,58.57
1000,8,0,0,40.3,52,0.63,57.31
1050,8,0,0,39.1,50.5,0.65,48.29
1100,8,0,0,35.1,50,0.47,52.96
1150,8,0,0,41.6,51.8,0.49,44.43
1200,8,0,0,47.4,51.7,0.27,11.89
1250,8,0,0,52.1,52.1,0.2,0.47
1300,8,0,0,51.7,51.7,0.27,1.74
1350,8,0,0,51.7,52,0.25,0.98
1400,8,0,0,51,51,0.1,0.32
1450,8,0,0,48.9,49.9,0.16,0.59
1500,8,0,0,48,48,0.21,0.83
1550,8,0,0,48.2,49.1,0.17,0.47
1600,8,0,0,49.7,49.8,0.1,0.36
1650,8,0,0,49.6,49.9,0.15,0.5
1700,8,0,0,48.7,48.7,0.1,0.54
1750,8,0,0,47,47,0.1,0.31
1800,8,0,0,45.2,45.2,0.12,0.38
1850,8,0,0,44.8,45.3,0.1,0.43
1900,8,0,0,44.9,44.9,0.08,0.37
1950,8,0,0,46.4,46.4,0.09,0.26
2000,8,0,0,48.1,48.1,0.11,0.39
2050,8,0,0,48.2,48.2,0.061,0.22
2100,8,0,0,49,49.3,0.23,0.7
2150,8,0,0,49,49,0.32,1.52
2200,8,0,0,49,49,0.41,1.63
2250,8,0,0,50,50.2,0.13,0.47
2300,8,0,0,48,48.1,0.061,0.52
2350,8,0,0,45.9,45.9,0.101,0.42
2400,8,0,0,46.1,46.1,0.131,0.29
2450,8,0,0,47,47,0.091,0.44
2500,8,0,0,47.8,47.8,0.001,0.31
2550,8,0,0,49.8,49.8,0.011,0.22
2600,8,0,0,49.3,50,0.121,0.19
2650,8,0,0,50.1,50.1,0.001,0.13
2700,8,0,0,49.5,49.5,0.091,0.37
2750,8,0,0,51.3,51.3,0.131,0.62
2800,8,0,0,50.8,50.8,0.031,0.26
2850,8,0,0,49.9,49.9,0.011,0.27
2900,8,0,0,50,50,0.101,0.26
2950,8,0,0,50.7,51,0.181,0.5
3000,8,0,0,49.3,50.4,0.241,0.84
3050,8,0,0,50,50,0.351,1.72
3100,8,0,0,48.2,49.3,0.191,1.04
3150,8,0,0,46.6,46.9,0.331,0.72
3200,8,0,0,46.4,46.4,0.311,3.42
3250,8,0,0,46.6,47,0.241,0.64
3300,8,0,0,46.4,46.8,0.401,3.1
3350,8,0,0,40.5,47.2,0.411,54.69
3400,8,0,0,45.8,45.8,0.251,0.71
3450,8,0,0,45.9,45.9,0.291,0.91
3500,8,0,0,43.1,43.1,0.101,0.31
3550,8,0,0,43.1,43.3,0.031,0.16
3600,8,0,0,41.4,41.4,0.001,0.08
3650,8,0,0,40.8,40.8,0.161,0.36
3700,8,0,0,38.4,38.4,0.361,0.89
3750,8,0,0,39,39,0.201,0.48
3800,8,0,0,38.3,38.3,0.421,2.52
3850,8,0,0,39.9,39.9,0.501,2.92
3900,8,0,0,41.6,41.6,0.381,0.9
3950,8,0,0,40.9,40.9,0.271,0.58
4000,8,0,0,39.1,39.1,0.301,0.77
4050,8,0,0,38.1,38.1,0.301,1.3
4100,8,0,0,37.9,37.9,0.261,0.4
4150,8,0,0,37,37,0.251,0.74
4200,8,0,0,37.1,37.1,0.071,0.11
4250,8,0,0,37,37,0.011,0.08
4300,8,0,0,37.2,37.2,0.051,0.13
4350,8,0,0,38.2,38.2,0.011,0.14
4400,8,0,0,38.9,38.9,0.041,0.16
4450,8,0,0,38,38,0.071,0.36
4500,8,0,0,38,38,0.081,0.14
4550,8,0,0,38.2,38.2,0.101,0.57
4600,8,0,0,40.5,40.5,0.021,0.18
4650,8,0,0,39.7,39.7,0.041,0.21
4700,8,0,0,38,38,0.101,0.09
4750,8,0,0,39,39,0.061,0.29
4800,8,0,0,39.6,39.6,0.001,0.08
4850,8,0,0,39.3,39.3,0.001,0.08
4900,8,0,0,39,39,0.151,0.63
4950,8,0,0,38.3,38.3,0.211,0.4
5000,8,0,0,39.9,39.9,0.201,0.6
0,9,0,0,49.9,49.9,0.7,8
50,9,0,0,36.2,49.8,0.69,58.39
100,9,0,0,36.2,48.6,0.55,59.43
150,9,0,0,35.1,48,0.5,43.44
200,9,0,0,37.1,48.5,0.73,59.51
250,9,0,0,32.6,46,0.8,61.49
300,9,0,0,34.4,45,0.81,62.92
350,9,0,0,32,45,0.76,62.8
400,9,0,0,36.1,46,0.91,62.42
450,9,0,0,38.3,45.7,0.7,60.08
500,9,0,0,36.2,45.8,0.66,48.3
550,9,0,0,36.2,45,0.5,58.9
600,9,0,0,39.3,44.3,0.51,39.31
650,9,0,0,35.7,46.2,0.55,38.72
700,9,0,0,41.9,45.9,0.44,40.26
750,9,0,0,34.6,44.8,0.5,46.41
800,9,0,0,42.9,44.1,0.47,50.4
850,9,0,0,37.4,44,0.31,32.28
900,9,0,0,34,44,0.42,58.66
950,9,0,0,39.7,45,0.49,51.72
1000,9,0,0,36,44,0.62,51.51
1050,9,0,0,34.4,44.9,0.5,57.21
1100,9,0,0,39,46,0.5,44.39
1150,9,0,0,36.2,46.3,0.47,42.88
1200,9,0,0,37.7,45.9,0.46,50.76
1250,9,0,0,39.3,47.1,0.58,58.53
1300,9,0,0,38,48.1,0.7,52.66
1350,9,0,0,35.4,48.7,0.7,63.68
1400,9,0,0,41.9,50,0.74,59.02
1450,9,0,0,37,49,0.85,62.87
1500,9,0,0,33.9,50.8,0.85,34.46
1550,9,0,0,37.6,50.8,0.83,62.09
1600,9,0,0,34.1,48.8,0.76,64
1650,9,0,0,34.7,49.2,0.72,57.3
1700,9,0,0,31.1,49.4,0.68,62.13
1750,9,0,0,32.1,49.6,0.71,63.09
1800,9,0,0,37.6,48,0.61,64
1850,9,0,0,42.6,46.6,0.49,43.57
1900,9,0,0,47.7,47.7,0.27,5.68
1950,9,0,0,42.8,46,0.58,55.89
2000,9,0,0,36.8,45.9,0.59,50.1
2050,9,0,0,41.9,46.6,0.56,54.34
2100,9,0,0,35.3,45.3,0.7,64
2150,9,0,0,36.5,45.1,0.7,50
2200,9,0,0,35,45,0.71,61.18
2250,9,0,0,29.2,44.3,0.63,55.23
2300,9,0,0,36.5,43.1,0.6,56.78
2350,9,0,0,32.1,43,0.71,64
2400,9,0,0,33.9,44.2,0.59,56.4
2450,9,0,0,38.7,44.2,0.44,53.83
2500,9,0,0,42.4,42.4,0.31,0.91
2550,9,0,0,40,40,0.39,1.93
2600,9,0,0,40.1,40.1,0.3,0.72
2650,9,0,0,40,40,0.48,1.86
2700,9,0,0,40,40,0.49,1.82
2750,9,0,0,38.8,38.8,0.53,1.72
2800,9,0,0,37.9,37.9,0.55,2.02
2850,9,0,0,39.2,39.2,0.39,1.61
2900,9,0,0,38.2,38.2,0.44,1.68
2950,9,0,0,37.8,37.8,0.28,0.48
3000,9,0,0,38.3,38.3,0.24,0.64
3050,9,0,0,38,38,0.3,0.81
3100,9,0,0,40.5,40.5,0.4,1.57
3150,9,0,0,40,40,0.42,0.86
3200,9,0,0,32.1,40,0.47,57.37
3250,9,0,0,33,40.7,0.69,54.59
3300,9,0,0,29.6,38.4,0.66,63.63
3350,9,0,0,36.6,39,0.65,57.96
3400,9,0,0,32,37,0.8,62.29
3450,9,0,0,30.4,33.9,0.9,63.71
3500,9,0,0,31.4,34,0.75,60.66
3550,9,0,0,32.3,33.2,0.89,53.64
3600,9,0,0,31.1,33.1,1,61.37
3650,9,0,0,28,33,0.97,63.2
3700,9,0,0,29.4,33.6,0.99,63.9
3750,9,0,0,30.5,31.3,0.93,54.17
3800,9,0,0,27.6,30.5,1,51.62
3850,9,0,0,30.3,34,0.98,63.5
3900,9,0,0,31.4,33,1,57.6
3950,9,0,0,28.1,32.4,1,63.9
4000,9,0,0,29.8,32.9,0.95,63.9
4050,9,0,0,27,34.4,0.99,64
4100,9,0,0,30.5,34.1,0.9,63.36
4150,9,0,0,33.3,34,0.95,63.7
4200,9,0,0,31.4,33.3,1,63.1
4250,9,0,0,30.3,35,0.95,62.87
4300,9,0,0,31.9,34,0.96,63.3
4350,9,0,0,30.8,34.1,0.8,63.3
4400,9,0,0,28.4,35.6,0.74,62.38
4450,9,0,0,31.3,35.8,0.79,56.97
4500,9,0,0,32.3,35,0.65,56.44
4550,9,0,0,33.1,34.4,0.56,42.67
4600,9,0,0,33.3,33.9,0.55,22.52
4650,9,0,0,35.1,35.1,0.65,1.79
4700,9,0,0,36,36,0.96,8.79
4750,9,0,0,37.1,37.1,0.83,8.86
4800,9,0,0,36,36,0.6,4.33
4850,9,0,0,35.1,35.1,0.57,1.27
4900,9,0,0,35.2,35.2,0.21,0.58
4950,9,0,0,34,34,0.12,0.38
5000,9,0,0,35,35,0.1,0.32
0,10,0,0,50,50,0.7,8
50,10,0,0,33.7,52.9,0.8,58.51
100,10,0,0,38.7,52.6,0.87,53.54
150,10,0,0,35,53,0.83,62.63
200,10,0,0,36.2,52.8,0.86,61.02
250,10,0,0,34.1,54,0.83,60.5
300,10,0,0,35.8,51.7,0.77,44.6
350,10,0,0,34.6,50.8,0.67,60.97
400,10,0,0,41.3,50.6,0.42,45.87
450,10,0,0,43.3,50,0.47,62.07
500,10,0,0,43.1,49.1,0.52,49.21
550,10,0,0,45.1,47.6,0.28,8.63
600,10,0,0,46.8,47,0.39,2.53
650,10,0,0,41.4,46.4,0.42,52.61
700,10,0,0,45.3,46,0.19,0.47
750,10,0,0,46.8,47,0.1,0.4
800,10,0,0,46.9,46.9,0.211,0.67
850,10,0,0,45.6,45.6,0.221,0.73
900,10,0,0,44.4,44.5,0.131,0.54
950,10,0,0,43,43,0.031,0.13
1000,10,0,0,43.4,43.4,0.081,0.27
1050,10,0,0,37.7,37.7,0.071,0.26
1100,10,0,0,37,37,0.001,0.08
1150,10,0,0,36,36,0.091,0.21
1200,10,0,0,37,37,0.081,0.18
1250,10,0,0,36.4,36.4,0.001,0.07
1300,10,0,0,37,37,0.001,0.06
1350,10,0,0,36.4,36.4,0.011,0.07
1400,10,0,0,36.1,36.1,0.041,0.08
1450,10,0,0,34.8,34.8,0.131,0.34
1500,10,0,0,35,35,0.001,0.08
1550,10,0,0,34.3,34.3,0.031,0.16
1600,10,0,0,34.8,34.8,0.001,0.06
1650,10,0,0,34.9,34.9,0.001,0.09
1700,10,0,0,34.8,34.8,0.201,0.59
1750,10,0,0,36.2,36.2,0.331,0.62
1800,10,0,0,37,37,0.341,0.61
1850,10,0,0,37.4,37.4,0.421,2.02
1900,10,0,0,38,38,0.291,1.37
1950,10,0,0,38.1,38.1,0.181,0.33
2000,10,0,0,38.5,38.5,0.231,0.62
2050,10,0,0,36.8,36.8,0.201,0.86
2100,10,0,0,36,36,0.011,0.24
2150,10,0,0,35.7,35.7,0.011,0.01
2200,10,0,0,34,34,0.001,0.08
2250,10,0,0,35,35,0.001,0.09
2300,10,0,0,32.2,32.2,0.041,0.13
2350,10,0,0,33.6,33.6,0.021,0.1
2400,10,0,0,35.8,35.8,0.101,0.36
2450,10,0,0,35.4,35.4,0.101,0.21
2500,10,0,0,35,35,0.001,0.04
2550,10,0,0,34.1,34.1,0.001,0.04
2600,10,0,0,36.6,36.6,0.121,0.64
2650,10,0,0,36.9,36.9,0.101,0.07
2700,10,0,0,38.9,38.9,0.031,0.16
2750,10,0,0,35.2,35.2,0.141,0.47
2800,10,0,0,36.9,36.9,0.071,0.14
2850,10,0,0,37,37,0.241,0.62
2900,10,0,0,37.4,37.4,0.231,0.4
2950,10,0,0,36.8,36.8,0.281,1.28
3000,10,0,0,36.7,36.7,0.401,1.16
3050,10,0,0,37.1,37.1,0.301,1.08
3100,10,0,0,37.8,37.8,0.311,1.31
3150,10,0,0,36.9,36.9,0.281,1.67
3200,10,0,0,36.1,36.1,0.171,0.34
3250,10,0,0,34.4,34.4,0.261,0.52
3300,10,0,0,34,34,0.111,0.19
3350,10,0,0,34.8,34.8,0.341,1.27
3400,10,0,0,34.5,34.5,0.301,0.68
3450,10,0,0,35.7,35.7,0.251,0.78
3500,10,0,0,35,35,0.301,0.72
3550,10,0,0,34.9,34.9,0.261,0.61
3600,10,0,0,35.1,35.1,0.281,0.87
3650,10,0,0,34.2,34.2,0.401,1.41
3700,10,0,0,33,33,0.461,1.33
3750,10,0,0,31.7,31.7,0.421,1.36
3800,10,0,0,33.2,33.2,0.481,1.63
3850,10,0,0,34.8,34.8,0.491,1.99
3900,10,0,0,34,34,0.621,3.03
3950,10,0,0,35.1,35.1,0.601,3.24
4000,10,0,0,34.6,34.6,0.601,1.43
4050,10,0,0,32.5,32.5,0.661,2.07
4100,10,0,0,32.5,32.5,0.691,3.92
4150,10,0,0,33.1,33.1,0.561,1.87
4200,10,0,0,33.3,33.3,0.681,2.01
4250,10,0,0,32.4,32.4,0.841,5.57
4300,10,0,0,32,32,0.851,4.71
4350,10,0,0,34.8,34.8,0.831,6.59
4400,10,0,0,34.8,34.8,0.821,4.08
4450,10,0,0,33.7,33.7,0.891,6.67
4500,10,0,0,32.7,32.7,0.9,6
4550,10,0,0,33.3,33.3,0.92,6.27
4600,10,0,0,33,33,0.9,5.9
4650,10,0,0,33.1,33.1,0.96,12.74
4700,10,0,0,32.8,32.8,0.78,3.76
4750,10,0,0,32.4,32.4,0.77,4.57
4800,10,0,0,31.3,31.3,0.77,2.3
4850,10,0,0,34.2,34.3,0.61,1.88
4900,10,0,0,34.2,34.2,0.46,1.89
4950,10,0,0,35.7,35.7,0.35,1.46
5000,10,0,0,34,34,0.32,0.82
0,11,0,0,51,51,0.7,8
50,11,0,0,36.6,51.7,0.67,61.39
100,11,0,0,35.1,52.8,0.64,62.92
150,11,0,0,36.6,52.2,0.65,58.2
200,11,0,0,35.7,49.5,0.68,51.9
250,11,0,0,32.4,50,0.8,61.39
300,11,0,0,41.5,51.9,0.9,55.86
350,11,0,0,31.2,50.5,0.86,64
400,11,0,0,38.3,50,0.7,59.63
450,11,0,0,33.4,49.7,0.71,64
500,11,0,0,34.9,46,0.8,43.02
550,11,0,0,32.2,47,0.8,63.8
600,11,0,0,33.8,46.3,1,64
650,11,0,0,36.7,45.4,1,63.67
700,11,0,0,32.3,44.3,0.86,63.6
750,11,0,0,33.7,45.3,0.75,55.69
800,11,0,0,32.5,44.8,0.65,62.8
850,11,0,0,37.5,43.2,0.6,59.72
900,11,0,0,36.2,43.5,0.59,36.56
950,11,0,0,40.4,43,0.6,59.88
1000,11,0,0,34.1,44.7,0.53,35.68
1050,11,0,0,41.2,45,0.54,47.41
1100,11,0,0,33.3,44.2,0.43,54.52
1150,11,0,0,39.4,42.8,0.53,53.18
1200,11,0,0,37.4,43.3,0.43,59.17
1250,11,0,0,33.7,44.2,0.5,54.96
1300,11,0,0,37.3,45.1,0.45,60.08
1350,11,0,0,39.9,45.4,0.41,53.91
1400,11,0,0,39.1,44,0.43,41.8
1450,11,0,0,37.3,43.7,0.45,57.92
1500,11,0,0,35.3,46.1,0.39,51.08
1550,11,0,0,41.9,47.4,0.29,41.5
1600,11,0,0,45.5,48.1,0.34,29.76
1650,11,0,0,49.3,49.3,0.19,0.9
1700,11,0,0,48.9,49,0.31,0.87
1750,11,0,0,46.7,46.9,0.4,2.92
1800,11,0,0,43.9,46.8,0.37,22.84
1850,11,0,0,37.6,46.7,0.33,43.98
1900,11,0,0,47.5,47.5,0.19,0.64
1950,11,0,0,48,48,0.101,0.42
2000,11,0,0,48.1,48.1,0.101,0.61
2050,11,0,0,47.4,47.4,0.151,0.32
2100,11,0,0,48.2,48.3,0.211,1.61
2150,11,0,0,48.4,48.4,0.131,0.23
2200,11,0,0,49.1,49.1,0.051,0.21
2250,11,0,0,48.4,48.6,0.061,0.32
2300,11,0,0,49,49,0.201,0.79
2350,11,0,0,49.3,49.9,0.281,0.79
2400,11,0,0,51,51,0.351,8.26
2450,11,0,0,38,50.9,0.371,52.36
2500,11,0,0,35.3,48.7,0.511,50.62
2550,11,0,0,34.9,49.3,0.541,37.04
2600,11,0,0,39.7,48,0.491,47.06
2650,11,0,0,39.1,49.7,0.491,42.9
2700,11,0,0,33.6,48.8,0.591,63.42
2750,11,0,0,39,49,0.411,44.8
2800,11,0,0,43.9,48.8,0.351,32.6
2850,11,0,0,46.6,47,0.161,0.56
2900,11,0,0,46.3,46.4,0.111,0.28
2950,11,0,0,45.4,45.4,0.071,0.21
3000,11,0,0,44.9,45,0.191,0.5
3050,11,0,0,45,45,0.331,1.92
3100,11,0,0,40.5,44.6,0.391,26.71
3150,11,0,0,43.1,43.1,0.311,1.21
3200,11,0,0,42.6,42.6,0.471,4.43
3250,11,0,0,39.2,43.4,0.401,35.59
3300,11,0,0,44.3,44.5,0.271,0.71
3350,11,0,0,44.5,44.5,0.101,0.28
3400,11,0,0,44,44.1,0.141,0.81
3450,11,0,0,46.9,46.9,0.121,0.36
3500,11,0,0,47.9,47.9,0.101,0.29
3550,11,0,0,46.1,46.1,0.001,0.19
3600,11,0,0,46.5,46.5,0.011,0.14
3650,11,0,0,47.3,47.3,0.011,0.12
3700,11,0,0,47.6,48,0.001,0.2
3750,11,0,0,48.1,48.2,0.011,0.29
3800,11,0,0,48.3,48.3,0.011,0.19
3850,11,0,0,46.1,46.1,0.011,0.17
3900,11,0,0,45,45.1,0.131,0.47
3950,11,0,0,43.9,43.9,0.051,0.38
4000,11,0,0,44.2,44.2,0.041,0.16
4050,11,0,0,44.9,44.9,0.081,0.26
4100,11,0,0,42,42,0.101,0.27
4150,11,0,0,42,42,0.111,0.37
4200,11,0,0,43,43,0.171,0.84
4250,11,0,0,42.2,42.2,0.201,0.57
4300,11,0,0,40,40,0.201,0.99
4350,11,0,0,39.9,39.9,0.141,0.37
4400,11,0,0,40,40,0.351,1.34
4450,11,0,0,41,41,0.401,2.06
4500,11,0,0,40.5,40.5,0.291,0.76
4550,11,0,0,40.7,40.7,0.301,1.76
4600,11,0,0,41,41,0.221,0.73
4650,11,0,0,41,41,0.181,0.41
4700,11,0,0,42.1,42.1,0.221,0.53
4750,11,0,0,42.2,42.2,0.211,0.37
4800,11,0,0,41.7,41.7,0.221,1.08
4850,11,0,0,42.7,42.9,0.351,1.64
4900,11,0,0,42.9,43,0.041,0.21
4950,11,0,0,44.5,44.5,0.001,0.04
5000,11,0,0,44.6,44.7,0.101,0.26
0,12,0,0,49.3,49.3,0.7,8
50,12,0,0,35.5,48.4,0.7,37.39
100,12,0,0,32.2,50.9,0.68,61
150,12,0,0,35.7,51.1,0.67,58.58
200,12,0,0,38.6,53,0.82,64
250,12,0,0,39.1,52.7,0.87,59.99
300,12,0,0,31.9,52,0.83,62.1
350,12,0,0,32.7,52,0.9,64
400,12,0,0,34.2,52.7,0.82,37.42
450,12,0,0,39.1,52.8,0.78,61.57
500,12,0,0,38.9,52.1,0.67,54.8
550,12,0,0,33.7,54.5,0.79,60.76
600,12,0,0,41.5,55,1,63.04
650,12,0,0,34.7,55.4,0.99,60.4
700,12,0,0,33.1,53.4,1,59.94
750,12,0,0,30.6,53.2,1,50.24
800,12,0,0,36.4,55,0.88,40.54
850,12,0,0,49.3,55.4,0.88,57.17
900,12,0,0,38.6,55,0.73,61.56
950,12,0,0,35.3,54.9,0.77,57.58
1000,12,0,0,38.2,56,0.61,57.26
1050,12,0,0,43.9,57.3,0.5,45.62
1100,12,0,0,37.6,58.8,0.75,57.5
1150,12,0,0,40.9,60.5,0.74,59.57
1200,12,0,0,40.4,63,0.75,42.63
1250,12,0,0,41.7,62.9,0.6,37.5
1300,12,0,0,47.4,63.2,0.5,43.01
1350,12,0,0,40.1,64.1,0.5,29.86
1400,12,0,0,47.7,65.1,0.51,38.37
1450,12,0,0,42.1,65.5,0.48,54.2
1500,12,0,0,44.8,65.7,0.5,42.17
1550,12,0,0,47.8,66.1,0.52,39.92
1600,12,0,0,52.4,65.2,0.4,42.68
1650,12,0,0,44.7,65.7,0.44,43.09
1700,12,0,0,63.9,65.1,0.26,1.17
1750,12,0,0,63.4,65,0.35,1.48
1800,12,0,0,63.4,65,0.3,1.72
1850,12,0,0,48.3,64.9,0.41,29.91
1900,12,0,0,43.5,66.2,0.42,27.1
1950,12,0,0,49.9,66,0.38,45.4
2000,12,0,0,49.8,66.1,0.37,44.83
2050,12,0,0,57.6,66,0.38,21.27
2100,12,0,0,62.6,65.9,0.23,0.93
2150,12,0,0,62.7,64.6,0.001,0.28
2200,12,0,0,63.9,64.6,0.071,0.5
2250,12,0,0,64.1,64.4,0.011,0.28
2300,12,0,0,63.4,64.5,0.061,0.36
2350,12,0,0,66,66.2,0.101,0.49
2400,12,0,0,64.3,66,0.051,0.38
2450,12,0,0,63.1,65,0.281,1.09
2500,12,0,0,63.5,65.1,0.261,0.86
2550,12,0,0,45.6,65,0.401,52.57
2600,12,0,0,42.7,65.1,0.601,50.92
2650,12,0,0,44,65.4,0.421,36.4
2700,12,0,0,39.2,68.8,0.461,60.89
2750,12,0,0,67.6,69,0.121,0.48
